title,story,url
토이 스토리 4,"장난감의 운명을 거부하고 떠난 새 친구 ‘포키’를 찾기 위해 길 위에 나선 ‘우디’는 우연히 오랜 친구 ‘보핍’을 만나고 그녀를 통해 새로운 세상에 눈을 뜨게 된다. 한편, ‘버즈’와 친구들은 사라진 ‘우디’와 ‘포키’를 찾아 세상 밖 위험천만한 모험을 떠나게 되는데…",https://serieson.naver.com/v2/movie/496917
짱구는 못말려: 어른제국의 역습!!,"20세기를 그리워하는 사람이 현재의 21세기 일본은 감정도 없고 메마른 곳이라며 현재의 일본을 20세기 되돌려 놓으려한다. 그래서 짱구네 가족이 자신들의 미래를 찾기 위해 이를 막아내고 다시 일본은 원래대로 돌아온다는 이야기. 어느날 일본에 '20세기 박물관' 이라는 곳이 생겨 어른들이 어릴 때 추억을 감상할 수 있게 되어있었다. 그런데, 그곳에서 TV로 어른들을 아이들처럼 만드는 세뇌 광고를 내보내, 어른들은 아이들을 내팽개치고 박물관으로 계속 놀러가서 영영 돌아오지 않았다. 그것은 바로 20세기를 그리워하는 조직인 'yesterday once more' 의 행각. 리더인 켄과 그의 애인 챠코는, 지금 이 세상을 전부 20세기 때 그대로로 만들고자 했다. 기다리다 못한 신 짱, 토루, 마사오, 네네, 보오, 히마와리, 시로는 20세기 박물관으로 쳐들어가 어른들을 구출해내고, 사랑하는 가족들과 함께 하기 위해 미래를 손에 넣는 도전을 한다. 그러나, 지금은 신 짱의 부모님과 어른들은 신 짱을 공격하는 적이 되어 있었다.",https://serieson.naver.com/v2/movie/222959
코코,뮤지션을 꿈꾸는 소년 미구엘은 전설적인 가수 에르네스토의 기타에 손을 댔다 ‘죽은 자들의 세상’에 들어가게 된다. 그리고 그곳에서 만난 의문의 사나이 헥터와 함께 상상조차 못했던 모험을 시작하게 되는데…과연 ‘죽은 자들의 세상’에 숨겨진 비밀은? 그리고 미구엘은 무사히 현실로 돌아올 수 있을까?,https://serieson.naver.com/v2/movie/496928
극장판 짱구는 못말려 10기 - 태풍을 부르는 장엄한 전설의 결투,"어느 날 밤 짱구 가족은 동시에 사극에서 본 듯한 아름다운 여성이 나오는 꿈을 꾼다. 다음 날 짱구가 유치원에서 돌아오자 흰둥이가 마당의 흙을 파헤쳐 놓는 사건이 발생하는데, 그 구덩이에서 나온 문서엔 서툰 글씨로 자기가 떡잎성에 있다는 내용이 적혀 있었다. 문서를 읽어나가던 짱구는 굉장히 아름다운 아가씨가 있다는 내용에서 지난 밤의 꿈을 회상하는데, 문득 정신을 차려 보니 꿈에서 본 호숫가에 서 있는 것이 아닌가…",https://serieson.naver.com/v2/movie/41927
슈퍼배드,각 나라를 대표하는 명소들을 한 번에 훔쳐버린 기상천외한 주인공 ‘그루’. 그는 세계 최고의 악당이 되기 위하여 다른 사람이 절대 훔칠 수 없는 것을 하나 훔치기로 마음 먹는다. 그것은 바로 ‘달’!!! ‘달’을 훔치기 위한 최신식 장비를 구하기 위해 어쩔 수 없이 고아원의 세 소녀들을 맡게 된 ‘그루’는 세 소녀들과 함께 살게 되면서 세상에서 가장 어려운 일은 악당이 되는 것이 아니라 바로 이 소녀들을 키우는 일임을 알게 된다. 소녀들에 의해 점차 사랑을 배우고 변화되어 가는 ‘그루’. 과연 그는 달을 훔칠 수 있을 것인가? 소녀들과 그루는 어떻게 될 것인가,https://serieson.naver.com/v2/movie/107360
인사이드 아웃,"모든 사람의 머릿속에 존재하는 감정 컨트롤 본부 그곳에서 불철주야 열심히 일하는 기쁨, 슬픔, 버럭, 까칠, 소심 다섯 감정들. 이사 후 새로운 환경에 적응해야 하는 ‘라일리’를 위해 그 어느 때 보다 바쁘게 감정의 신호를 보내지만 우연한 실수로 ‘기쁨’과 ‘슬픔’이 본부를 이탈하게 되자 '라일리’의 마음 속에 큰 변화가 찾아온다. '라일리'가 예전의 모습을 되찾기 위해서는 ‘기쁨’과 ‘슬픔’이 본부로 돌아가야만 한다! 그러나 엄청난 기억들이 저장되어 있는 머릿속 세계에서 본부까지 가는 길은 험난하기만 한데…과연, ‘라일리’는 다시 행복해질 수 있을까? 지금 당신의 머릿속에서 벌어지는 놀라운 일!
하루에도 몇번씩 변하는 감정의 비밀이 밝혀진다!",https://serieson.naver.com/v2/movie/389490
극장판 짱구는 못말려 14기- 전설을 부르는 춤! 아미고!,"채성아 선생님, 나미리 선생님, 고희순 선생님이 일과후 식당에서 이야기를 하고 있다. 나미리 선생님은 유치원 재롱잔치때 삼바춤을 추자고 제안하지만 다른 두 사람은 난색을 표한다. 모임을 마치고 혼자 집으로 돌아가던 채성아 선생님은 누군가가 뒤를 밟는 느낌에 달리기 시작한다. 그러다 철길을 건너면서 자기와 똑같이 생긴 사람과 마주친다. 다음날 아침 짱구는 평소처럼 유치원 버스를 집 앞에서 기다리게 하는데 버스에서 유난히 기분이 좋아 보이는 채성아 선생님이 나타난다. 짱구는 이상하게 생각하면서 버스에 올라 유치원으로 향하다. 쉬는 시간에 훈이는 수지가 이상하다고 얘기한다. 수지가 평소 무관심하던 훈이에게 친절해진 것이다. 훈이가 수지와 모습은 똑같지만 진짜가 아니라고 주장하자 맹구는 마을에 떠도는 ’똑같이 생긴 가짜가 나타나고 진짜 인간은 사라져버린다’는 소문을 들려주는데...",https://serieson.naver.com/v2/movie/496932
주토피아,"누구나 살고 싶은 도시 1위, 주토피아 연쇄 실종 사건 발생! “미치도록 잡고 싶었다!” 교양 있고 세련된 라이프 스타일을 주도하는 도시 주토피아.이 곳을 단숨에 혼란에 빠트린 연쇄 실종사건이 발생한다!주토피아 최초의 토끼 경찰관 주디 홉스는 48시간 안에 사건 해결을 지시 받자 뻔뻔한 사기꾼 여우 닉 와일드에게 협동 수사를 제안하는데…스릴 넘치는 추격전의 신세계가 열린다!",https://serieson.naver.com/v2/movie/103470
미니언즈,"인류가 탄생하기 훨씬 오래 전, 태초에 미니언이 있었다. 당대 최고의 슈퍼 악당만을 보스로 섬겨온 미니언들! 하지만 의도치 않은 치명적(?) 실수로 인해 보스들과 이별하게 되고, 우울증에 빠진 미니언들을 구하기 위해 용감한 리더 ‘케빈’은 자유로운 영혼 ‘스튜어트’와 무한 긍정 ‘밥’과 함께 ‘슈퍼배드 원정대’를 결성한다. 세계 악당 챔피언십에 참석해 최초의 여성 슈퍼 악당 ‘스칼렛’(산드라 블록)을 보고 첫눈에 홀~딱 반한 이들은 일생일대의 위기가 다가오는지도 모른 채 스칼렛의 특급 미션을 넙죽 받게 되는데…",https://serieson.naver.com/v2/movie/429604
소울,"세계 최고의 슈퍼 악당을 꿈꾸는 미니보스 ‘그루’와 그를 따라다니는 미니언들. 어느 날 그루는 최고의 악당 조직 ‘빌런6’의 마법 스톤을 훔치는데 성공하지만 뉴페이스 미니언 ‘오토’의 실수로 스톤을 잃어버리고 빌런6에게 납치까지 당한다. 미니보스를 구하기 위해 잃어버린 스톤을 되찾아야 하는 ‘오토’, 그리고 쿵푸를 마스터해야 하는 ‘케빈’, ‘스튜어트’, ‘밥’! 올여름 극장가를 점령할 MCU(미니언즈 시네마틱 유니버스)가 돌아온다!",https://serieson.naver.com/v2/movie/569830
썸머 워즈,"‘OZ’의 보안 관리 아르바이트를 하고 있던 천재수학 소년 ‘겐지’는 짝사랑하던 선배 ‘나츠키’의 부탁으로 시골 여행에 동참하게 된다. ‘나츠키’의 대가족과 함께 시골 마을에서의 즐거운 추억도 잠시, ‘겐지’에게 날라온 한 통의 문자메시지는 사이버 가상 세계 ‘OZ’를 사상 최악의 위기에 빠뜨린다. ‘OZ’의 붕괴는 현실 세계의 위기로 이어지고, ‘겐지’는 이 모든 사건의 주범으로 몰리게 된다. ‘겐지’와 ‘나츠키’의 대가족은 인류의 운명을 건 일생일대의 여름 전쟁에 나선다!",https://serieson.naver.com/v2/movie/339754
겨울왕국 2,"어느 날 부턴가 의문의 목소리가 엘사를 부르고, 평화로운 아렌델 왕국을 위협한다.트롤은 모든 것은 과거에서 시작되었음을 알려주며 엘사의 힘의 비밀과 진실을 찾아 떠나야한다고 조언한다.위험에 빠진 아렌델 왕국을 구해야만 하는 엘사와 안나는 숨겨진 과거의 진실을 찾아 크리스토프, 올라프 그리고 스벤과 함께 위험천만한 놀라운 모험을 떠나게 된다.자신의 힘을 두려워했던 엘사는 이제 이 모험을 헤쳐나가기에 자신의 힘이 충분하다고 믿어야만 하는데…두려움을 깨고 새로운 운명을 만나다!",https://serieson.naver.com/v2/movie/536048
시간을 달리는 소녀,"저 마코토에게는 남들에게 말 못할 비밀이 하나 있어요. 타임리프라고 하는 능력이죠.어느 날 우연히 그 능력을 가지게 됐어요.카즈야 이모 말에 따르면 내 또래 여학생들에게 자주 일어날 수 있는 일이라더군요.아무튼 그 능력 덕택에 학교 성적도 좋아지고,지각도 안하고 잦은 실수도 훨씬 줄어들었어요.세상 만사가 다 내 손안에 있는 느낌이었죠.친한 친구인 고스케와 치아키도 저의 변화가 싫지 않은 것 같아요. 매일 셋이서 야구놀이하며 즐거운 나날을 보낼 수 있을 것 같았죠.그런데 느닷없이 치아키가 저에게 고백을 하는 거에요.""마코토, 나랑 사귀지 않을래?"" 전혀 남자로 보이지 않던 녀석인데 저는 깜짝 놀라고 말았어요. 어떻게든 그 고백을 없애기 위해 다시 과거로 돌아가 결국은 그 고백을 듣지 않게 되었어요. 하지만 과거로 돌아가면 돌아갈수록, 일이 점점 꼬여만 가요. 친구인 유리와 치아키가 연인 사이로 발전하는걸 지켜보려니 마음만 씁쓸하고, 고스케를 짝사랑하고 있던 후배 여학생의 고민상담까지 받은 저는 어떻게서든 두 사람을 이어주기 위해 과거에서 현재로 몇 번을 오갔는지 몰라요. 게다가 제가 당할 뻔한 사고를 대신 고스케가 당하는 불상사까지…타임리프로 사람의 마음을 내 멋대로 바꾼 벌을 받고 있나 봐요. 전 이제 어떡하면 좋을까요?",https://serieson.naver.com/v2/movie/515139
버즈 라이트이어,"미션 #1 나, 버즈 라이트이어. 인류 구원에 필요한 자원을 감지하고 현재 수많은 과학자들과 미지의 행성으로 향하고 있다. 이번 미션은 인류의 역사를 새롭게 쓸 것이라 확신한다. 미션 #2 잘못된 신호였다. 이곳은 삭막하고 거대한 외계 생물만이 살고 있는 폐허의 땅이다. 나의 실수로 모두가 이곳에 고립되고 말았다. 모두를 구하기 위해서 모든 것을 제자리에 돌려 놔야 한다. 미션 #3 실수를 바로잡기 위한 탈출 미션을 위해 1년의 준비를 마쳤다. 어쩌다 한 팀이 된 정예 부대와 이 미션을 수행할 예정이다. 우주를 집어삼킬 ‘저그’와 대규모 로봇 군사의 위협이 계속되지만 나는 절대 포기할 수 없다. 그런데… 여긴 또 어디지? 시간 속에 갇힌 건가?",https://serieson.naver.com/v2/movie/394835
센과 치히로의 행방불명,"금지된 세계의 문이 열렸다!  이사 가던 날, 수상한 터널을 지나자 인간에게는 금지된 신들의 세계로 오게 된 치히로.. 신들의 음식을 먹은 치히로의 부모님은 돼지로 변해버린다. “걱정마, 내가 꼭 구해줄게…” 겁에 질린 치히로에게 다가온 정체불명의 소년 하쿠. 그의 따뜻한 말에 힘을 얻은 치히로는 인간 세계로 돌아가기 위해 사상 초유의 미션을 시작하는데…",https://serieson.naver.com/v2/movie/275130
드래곤 길들이기 3,"영원한 친구 히컵과 투슬리스의 활약으로 사람과 드래곤이 공존하며 평화롭게 살아가는 버크섬. 새로운 드래곤 ‘라이트 퓨어리’를 쫓아간 투슬리스를 찾다가 히컵은 누구도 찾지 못했던 드래곤의 파라다이스 ‘히든월드’를 우연히 발견하게 된다. 하지만 평화도 잠시, 역대 최악의 드래곤 헌터 그리멜의 등장으로 드래곤들의 안전과 버크섬의 평화까지 위협받기 시작하는데…",https://serieson.naver.com/v2/movie/448742
극장판 도라에몽: 진구와 구름왕국,진구와 도라에몽은 진구가 하늘에 사람이 사는지 궁금하다고 해 구름의 왕국을 만들기로 하지만 생각보다 쉽지 않다. 그러다 어른들의 대화를 들은 진구가 아이디어를 생각해내고 왕국의 건설에 성공한다. 그러나 하늘에는 구름의 왕국만 있는 것이 아니었는데…,https://serieson.naver.com/v2/movie/395276
극장판 도라에몽: 진구의 신공룡,"진구는 공룡 엑스포 화석 발굴 체험에서 발견한 화석을 공룡알이라고 굳게 믿는다. 도라에몽의 비밀도구 타임 보자기로 화석을 되돌리자 새로운 종의 쌍둥이 공룡이 태어났다! 진구를 닮아 미덥지 못한 큐와 말괄량이 뮤. 사랑을 듬뿍 주며 키우지만, 함께 살아가는 것이 어렵다는 것을 깨달은 진구는 큐와 뮤를 원래 시대로 데려다 주기로 결심하고, 친구들과 함께 6,600만 년 전 백악기로 모험을 떠난다!도라에몽의 비밀도구와 공룡들의 도움으로 공룡의 발자국을 따라 진구와 친구들이 도착한 곳은 바로 수수께끼의 섬. 공룡이 멸종했다고 알려진 백악기에서 큐와 뮤, 그리고 진구를 기다리고 있는 운명은?!",https://serieson.naver.com/v2/movie/457346
럭키,"냉혹한 킬러 형욱(유해진)은 사건 처리 후 우연히 들른 목욕탕에서 비누를 밟고 넘어져 과거의 기억을 잃게 된다. 인기도, 삶의 의욕도 없어 죽기로 결심한 무명배우 재성(이준)은 신변 정리를 위해 들른 목욕탕에서 그런 형욱을 보게 되고, 자신과 그의 목욕탕 키를 바꿔 도망친다. 이후 형욱은 자신이 재성이라고 생각한 채, 배우로 성공하기 위해 노력하는데… 인생에 단 한번 찾아온 초대형 기회! 초특급 반전! 이것이 LUCK.KEY다!",https://serieson.naver.com/v2/movie/472174
말모이,"우리말이 점점 사라져가고 있는 1940년대 경성. 직장에서 해고된 판수는 아들의 학비 때문에 가방을 훔치려다 실패하고 만다. 하필이면 새로 면접을 보러 간 조선어학회의 대표가 훔치려던 가방의 주인 정환이다. 정환은 전과자에 글도 읽을 줄 모르는 판수를 탐탁지 않아 하지만, 판수를 반기는 회원들의 모습에 글을 떼는 조건으로 그를 받아들인다. 이렇게 모인 판수와 정환, 그리고 조선어학회의 회원들은 바짝 조여오는 일제의 감시를 피해 전국의 말을 모은 ‘말모이’를 만들기 시작하는데… 우리말이 금지된 시대, 말과 마음이 모여 사전이 되다",https://serieson.naver.com/v2/movie/269073
범죄도시2,"가리봉동 소탕작전 후 4년 뒤, 금천서 강력반은 베트남으로 도주한 용의자를 인도받아 오라는 미션을 받는다. 괴물형사 ‘마석도’(마동석)와 ‘전일만’(최귀화) 반장은 현지 용의자에게서 수상함을 느끼고, 그의 뒤에 무자비한 악행을 벌이는 ‘강해상’(손석구)이 있음을 알게 된다. ‘마석도’와 금천서 강력반은 한국과 베트남을 오가며 역대급 범죄를 저지르는 ‘강해상’을 본격적으로 쫓기 시작하는데... 나쁜 놈들 잡는 데 국경 없다! 통쾌하고 화끈한 범죄 소탕 작전이 다시 펼쳐진다!",https://serieson.naver.com/v2/movie/513024
범죄도시3,"대체불가 괴물형사 마석도, 서울 광수대로 발탁! 베트남 납치 살해범 검거 후 7년 뒤, ‘마석도’(마동석)는 새로운 팀원들과 함께 살인사건을 조사한다. 사건 조사 중, ‘마석도’는 신종 마약 사건이 연루되었음을 알게 되고 수사를 확대한다. 한편, 마약 사건의 배후인 '주성철'(이준혁)은 계속해서 판을 키워가고 약을 유통하던 일본 조직과 '리키'(아오키 무네타카)까지 한국에 들어오며 사건의 규모는 점점 더 커져가는데... 나쁜 놈들 잡는 데 이유 없고 제한 없다. 커진 판도 시원하게 싹 쓸어버린다!",https://serieson.naver.com/v2/movie/575678
다크 나이트,"이 도시에 정의는 죽었다! 범죄와 부정부패를 제거하여 고담시를 지키려는 배트맨(크리스찬 베일). 그는 짐 고든 형사(게리 올드만)와 패기 넘치는 고담시 지방 검사 하비 덴트(아론 에크하트)와 함께 도시를 범죄 조직으로부터 영원히 구원하고자 한다. 배트맨을 죽여라! 세 명의 의기투합으로 위기에 처한 악당들이 모인 자리에 보라색 양복을 입고 얼굴에 짙게 화장을 한 괴이한 존재가 나타나 ‘배트맨을 죽이자’는 사상 초유의 제안을 한다. 그는 바로 어떠한 룰도, 목적도 없는 사상 최악의 악당 미치광이 살인광대 ‘조커’(히스 레저). 마침내 최강의 적을 만나다! 배트맨을 죽이고 고담시를 끝장내버리기 위한 조커의 광기 어린 행각에 도시는 혼란에 빠진다. 조커는 배트맨이 가면을 벗고 정체를 밝히지 않으면 멈추지 않겠다며 점점 배트맨을 조여온다. 한편, 배트맨은 낮엔 기업의 회장으로, 밤에는 가면을 쓴 배트맨으로 밤과 낮의 정체가 다른 자신과 달리 법을 통해 도시를 구원하는 하비 덴트야말로 진정한 영웅이 아닐까 생각하게 된다. 밤의 기사, 그 전설의 서막이 열린다! 조커를 막기 위해 직접 나서 영원히 존재를 감춘 밤의 기사가 될 것인가. 하비 덴트에게 모든 걸 맡기고 이제 가면을 벗고 이중 생활의 막을 내릴 것인가. 갈림길에 선 그는 행동에 나서야만 하는데… 사상 최강, 운명을 건 대결은 이제부터 시작이다!",https://serieson.naver.com/v2/movie/2161
다크 나이트 라이즈,"다크 나이트 신화의 전설이 끝난다. 배트맨이 조커와의 대결을 끝으로 세상에서 모습을 감춘 8년 후, 하비 덴트의 죽음에 대한 책임을 떠안은 배트맨은 모든 것을 희생하며 떠나고.. 범죄방지 덴트법으로 인해 한동안 평화가 지속되던 고담시의 파멸을 예고하며 나타난 마스크를 쓴 잔인한 악당, 최강의 적 베인이 등장한다. 베인은 배트맨이 스스로 택한 유배 생활에 종지부를 찍게 하지만, 다시 돌아온 배트맨에게 베인은 만만한 상대가 아니다. 자신을 거부한 사람들의 고통을 지켜볼 것인가, 정의의 수호자로 나설 것인가. 배트맨은 승패를 알 수 없는 마지막 전투를 시작하려 하는데…",https://serieson.naver.com/v2/movie/23751
배트맨 비긴즈,"브루스 웨인(크리스찬 베일)은 어린 시절, 부모님이 길거리에서 피살되는 것을 눈 앞에서 지켜본 후 죄의식과 분노로 늘 고통 받는다. 복수하고 싶은 욕망은 불타오르지만 명예를 지켜야 한다던 부모님의 가르침 사이에서 갈등하던 그는 악을 물리칠 방법을 터득하기 위해 고담시를 떠나 홀로 세상을 유랑한다. 적을 이기려면 적의 세계를 알아야 하는 법! 브루스는 범죄자들의 소굴에 섞여 생활하며 그들의 습성을 터득한다. 그러던 중, 듀커드(리암 니슨)라는 수수께끼의 인물을 만나 정신적, 육체적인 수련법을 배우게 되고 듀커드는 브루스에게 '어둠의 사도들'에 가입하라는 제안을 한다. 듀커드가 속해있는 '어둠의 사도들'은 동양계 무술의 달인 라스 알굴(켄 와타나베)이 이끄는 범죄 소탕 조직. 그러나 브루스는 '눈에는 눈, 이에는 이'라는 강경책으로 응징하는 이들의 방법이 자신과는 맞지 않음을 깨닫고 고담시로 돌아온다. 브루스가 떠나 있는 동안 고담시는 부패와 범죄로 파멸되어가고 있었다. 사회봉사라는 이념 하에 운영되었던 브루스 가문의 기업인 '웨인 엔터프라이즈'마저 전문 경영인 리차드 얼 이사(룻거 하우어)의 손에 좌우되고 있었다. 얼 이사는 브루스 소유의 주식을 모두 매각하고, 기업을 증시에 상장하는 일을 추진 중이었던 것이다. 한편, 브루스의 소꼽 친구이자 검사보인 레이첼 도스(케이티 홈즈)는 갱단의 횡포에 골머리를 앓고 있었다. 부패권력과 밀착된 갱두목 팔코니(톰 윌킨슨)가 고담시의 저명한 정신과 의사 크레인(킬리언 머피)의 도움으로 레이첼이 기소하는 사건마다 교묘히 빠져나갔던 것. 레이첼에게 기소되는 부하들을 크레인의 병원에 입원시켜 면죄되게 해주는 대신, 그 대가로 수수께끼의 약품을 고담시로 밀반입시키는 이들의 결탁 속에서 고담 시민들은 점차 생존을 위협 받는다. 브루스는 악이 점령한 고담시를 되살리기 위해 충성스런 집사 알프레드(마이클 케인)와 청렴한 경찰 짐 고든(게리 올드만), 그리고 웨인 기업의 응용과학 전문가 폭스(모건 프리만)의 도움을 받아 새로운 존재 '배트맨'으로 재탄생을 준비하는데...",https://serieson.naver.com/v2/movie/2027
아이언맨 2,"세계 최강의 무기업체를 이끄는 CEO이자, 타고난 매력으로 셀러브리티 못지않은 화려한 삶을 살아가던 토니 스타크. 기자회견을 통해 자신이 아이언맨이라고 정체를 밝힌 이후, 정부로부터 아이언맨 수트를 국가에 귀속시키라는 압박을 받지만 이를 거부한 채 더욱 화려하고 주목 받는 나날을 보낸다. 스타크 인더스트리의 운영권까지 수석 비서였던 ‘페퍼포츠’에게 일임하고 슈퍼히어로로서의 인기를 만끽하며 지내던 토니 스타크. 하지만 그 시각, 아이언맨의 수트 기술을 ‘스타크’ 가문에 빼앗긴 후 쓸쓸히 돌아가신 아버지의 복수를 다짐해 온 ‘위플래시’는 수트의 원천 기술 개발에 성공, 치명적인 무기를 들고 직접 토니 스타크를 찾아 나선다. F-1 모나코 그랑프리에서 직접 경주용 차에 올라선 토니 스타크 앞에 나타난 위플래시! 무차별적으로 전기 채찍을 휘두르는 그의 공격에 무방비 상태였던 토니 스타크는 생명의 위협을 느끼지만, 새롭게 개발한 휴대용 수트 Mark5를 이용하여 간신히 위험에서 벗어난다. 그리고 자신과 자신의 아버지에 대해 강한 적대감을 드러내는 그에게서 심상치 않은 위기를 직감한다. 한편, 이 과정을 모두 지켜본 토니 스타크의 라이벌이자 무기업자인 ‘저스틴 해머’는 아이언맨에 필적할 만한 위플래시의 위력을 간파하고 그를 몰래 감옥에서 탈출시켜 자신과 손 잡을 것을 제안한다. 위플래시를 만난 이후 좀처럼 충격에서 헤어나오지 못하던 토니 스타크는 감옥에 갇혀 있는 줄 알았던 위플래시가 저스틴 해머와 함께 있음을 알게 되고, 역대 수트들을 뛰어넘는 최강의 위력을 지닌 Mark6 개발에 박차를 가한다. 그 사이, 저스틴 해머는 새로운 군무기 발표 쇼케이스를 개최하고, 그 곳에서 위플래시는 모두를 놀라게 할 작전 실행에 나서는데...! 줄거리 2. 자신이 아이언맨이라고 정체를 밝힌 뒤 할리우드 스타 못지 않은 인기를 누리던 토니 스타크. 스타크 인더스트리의 운영권을 수석 비서였던 페퍼포츠에게 일임하고 즐거운 나날을 보내던 그에게 생애 최고의 위기가 찾아온다. ‘스타크’ 가문에 대한 적대감으로 가득 찬 ‘위플래시’가 아이언맨 수트의 원천 기술인 아크 원자로 개발에 성공한 것. F-1 그랑프리에 출전하여 무방비 상태에 있던 토니 스타크에게 위협적인 공격을 가하는 위플래쉬. 이에 토니 스타크는 새로 개발한 업그레이드 수트를 이용, 겨우 위기를 모면한다. 하지만 이 사건을 계기로 위플래시는 토니 스타크의 라이벌 ‘저스틴 해머’와 손을 잡고 아이언맨을 공격하기 시작하고, 이에 토니 스타크는 오랜 동료 제임스 로드를 위한 새로운 하이테크 수트를 제작, ‘워 머신’으로 거듭난 그와 함께 강력해진 적들과의 본격적 대결에 나서는데…!",https://serieson.naver.com/v2/movie/44058
아이언맨 3,<어벤져스> 뉴욕 사건의 트라우마로 인해 영웅으로서의 삶에 회의를 느끼는 토니 스타크(로버트 다우니 주니어). 그가 혼란을 겪는 사이 최악의 테러리스트 만다린(벤 킹슬리)을 내세운 익스트리미스 집단 AIM이 스타크 저택에 공격을 퍼붓는다. 이 공격으로 그에게 남은 건 망가진 수트 한벌 뿐. 모든 것을 잃어버린 그는 다시 테러의 위험으로부터 세계와 사랑하는 여인(기네스 팰트로)를 지켜내야 하는 동시에 머릿속을 떠나지 않던 한가지 물음의 해답도 찾아야만 한다. 과연 그가 아이언맨인가? 수트가 아이언맨인가?,https://serieson.naver.com/v2/movie/43654
어벤져스: 엔드게임,인피니티 워 이후 절반만 살아남은 지구 마지막 희망이 된 어벤져스 먼저 떠난 그들을 위해 모든 것을 걸었다! 위대한 어벤져스 운명을 바꿀 최후의 전쟁이 펼쳐진다!,https://serieson.naver.com/v2/movie/295880
어벤져스: 인피니티 워,"새로운 조합을 이룬 어벤져스, 역대 최강 빌런 타노스에 맞서 세계의 운명이 걸린 인피니티 스톤을 향한 무한 대결이 펼쳐진다! 마블의 클라이맥스를 목격하라!",https://serieson.naver.com/v2/movie/240488
어벤져스: 에이지 오브 울트론,"쉴드의 숙적 히드라는 연구를 통해 새로운 능력자 막시모프 남매를 탄생시키고, 히드라의 기지를 공격하는 도중 토니 스타크는 완다 막시모프의 초능력으로 인해 자신이 가장 두려워하는 미래를 보게 된다. 이에 '뉴욕전쟁' 때와 같은 사태가 벌어지지 않도록 스타크는 배너 박사와 함께 지구를 지킬 최강의 인공지능 울트론을 탄생시키게 되지만, 울트론은 예상과 다르게 지배를 벗어나 폭주하기 시작하는데...",https://serieson.naver.com/v2/movie/105194
어벤져스,"지구의 안보가 위협당하는 위기의 상황에서 슈퍼히어로들을 불러모아 세상을 구하는, 일명 [어벤져스] 작전. 에너지원 ‘큐브’를 이용한 적의 등장으로 인류가 위험에 처하자 국제평화유지기구인 쉴드 (S.H.I.E.L.D)의 국장 닉 퓨리(사무엘 L.잭슨)는 [어벤져스] 작전을 위해 전 세계에 흩어져 있던 슈퍼히어로들을 찾아나선다. 아이언맨(로버트 다우니 주니어)부터 토르(크리스 헴스워스), 헐크(마크 러팔로), 캡틴 아메리카(크리스 에반스)는 물론, 쉴드의 요원인 블랙 위도우(스칼렛 요한슨), 호크 아이(제레미 레너)까지, 최고의 슈퍼히어로들이 [어벤져스]의 멤버로 모이게 되지만, 각기 개성이 강한 이들의 만남은 예상치 못한 방향으로 흘러가는데… 지구의 운명을 건 거대한 전쟁 앞에 [어벤져스] 작전은 성공할 수 있을까?",https://serieson.naver.com/v2/movie/19596
위플래쉬,"최고의 드러머가 되기 위해서라면 무엇이든 할 각오가 되어있는 음악대학 신입생 앤드류는 우연한 기회로 누구든지 성공으로 이끄는 최고의 실력자이지만, 또한 동시에 최악의 폭군인 플렛처 교수에게 발탁되어 그의 밴드에 들어가게 된다. 폭언과 학대 속에 좌절과 성취를 동시에 안겨주는 플렛처의 지독한 교육방식은 천재가 되길 갈망하는 앤드류의 집착을 끌어내며 그를 점점 광기로 몰아넣는데… ‘위플래쉬’란? 영화 속에서 밴드가 연주하는 재즈 곡의 제목이다. 중간 부분 드럼 파트의 ‘더블 타임 스윙’ 주법으로 완성된 질주하는 독주 부분이 일품으로 꼽힌다. 단어의 원 뜻은 ‘채찍질’을 뜻한다.",https://serieson.naver.com/v2/movie/92685
플립,"건너편에 이사 온 브라이스를 보고 첫 눈에 사랑을 직감한 7살 줄리. 그 후로 줄리는 브라이스에게 끊임없이 마음을 표현하지만, 나무가 잘리는 걸 막기 위해 시위를 하는 등 남다른 행동을 하는 줄리의 모습이 이상할 뿐이다. 그런 줄리를 요리조리 피해 다니기를 6년. 어느 날, 줄리가 정성들여 키운 닭의 계란을 선물 받고 바로 쓰레기통에 버리던 브라이스의 모습을 줄리에게 들키고 만다. 브라이스는 화가 난 줄리에게 미안함을 느끼며 자꾸 신경이 쓰인다. 철없는 브라이스에 비해, 가난하지만 화목한 가정 속에서 현명하게 살아가는 마음이 예쁜 줄리. 그런 그녀를 보며 사랑임을 확신하는데...",https://serieson.naver.com/v2/movie/162082
비긴 어게인,"싱어송라이터인 ‘그레타’(키이라 나이틀리)는 남자친구 ‘데이브’(애덤 리바인)가 메이저 음반회사와 계약을 하게 되면서 뉴욕으로 오게 된다. 그러나 행복도 잠시, 오랜 연인이자 음악적 파트너로서 함께 노래를 만들고 부르는 것이 좋았던 그레타와 달리 스타가 된 데이브의 마음은 어느새 변해버린다. 스타 음반프로듀서였지만 이제는 해고된 ‘댄’(마크 러팔로)은 미치기 일보직전 들른 뮤직바에서 그레타의 자작곡을 듣게 되고 아직 녹슬지 않은 촉을 살려 음반제작을 제안한다. 거리 밴드를 결성한 그들은 뉴욕의 거리를 스튜디오 삼아 진짜로 부르고 싶었던 노래를 만들어가는데…",https://serieson.naver.com/v2/movie/483242
